,,Total Grains/Cereals-Area Harvested-1000 Ha,Total Grains/Cereals-Yield-MT / Ha,Total Grains/Cereals-Production Quantity-1000 MT,"Economic Data-Gross Domestic Product, constant prices-Percent change",Economic Data-GDP (constant 2005 US$)-Million,Economic Data-Imports of goods and services (constant 2005 US$)-Million,Economic Data-Exports of goods and services (constant 2005 US$)-Million,Economic Data-WB GDP (constant 2005 US$) / FAO population-$/Person,Total Grains/Cereals-Import Quantity-1000 MT,Total Grains/Cereals-Import Value-Million US$,Total Grains/Cereals-Import Unit Value-US$ / MT,Total Grains/Cereals-Export Quantity-1000 MT,Total Grains/Cereals-Stock Variation-1000 MT,Total Grains/Cereals-Feed + Seed-1000 MT,Total Grains/Cereals-Waste + Processed + OtherUtilization-1000 MT,Total Grains/Cereals-Food Availability-1000 MT,Total Grains/Cereals-Food Availability per capita-kg/cap/yr,Population-Total Population - Both Sexes-Million,Root Crops (R&T)-FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT-Conversion Rate,Root Crops (R&T)-Area Harvested-1000 Ha,Root Crops (R&T)-Yield-MT / Ha,Root Crops (R&T)-Production Quantity-Grain Equiv. 1000 MT,Root Crops (R&T)-Import Quantity-Grain Equiv. 1000 MT,Root Crops (R&T)-Export Quantity-Grain Equiv. 1000 MT,Root Crops (R&T)-Stock Variation-Grain Equiv. 1000 MT,Root Crops (R&T)-Feed + Seed-Grain Equiv. 1000 MT,Root Crops (R&T)-Waste + Processed + OtherUtilization - Stock Variation-Grain Equiv. 1000 MT,Root Crops (R&T)-Food Availability-Grain Equiv. 1000 MT,Root Crops (R&T)-Food Availability per capita-kg/cap/yr,Total Grains/Cereals and Root Crops (R&T)-Production Quantity-Grain Equiv. 1000 MT,Total Grains/Cereals and Root Crops (R&T)-Food Availability per capita-kg/cap/yr,Total Grains/Cereals and Root Crops (R&T)-Food Supply-Grain Equiv. 1000 MT,Total Grains/Cereals and Root Crops (R&T)-Area Harvested-1000 Ha,Other-Food Supply-Grain Equiv. 1000 MT / yr,Other-Food Supply-Grain Equiv. kg/cap/yr,Food Aid-Cereal Food Aid-Grain Equiv. 1000 MT,Food Aid-Total-Grain Equiv. 1000 MT,Food Aid-Non-Cereal Food Aid-Grain Equiv. 1000 MT
1980,Namibia,195.6,0.376789366,73.7,,3347.720842,1523.699265,1605.801897,3304.758975,54.0,8.52,157.7777778,0.0,0.0,5.269,8.239,114.192,112.7265548,1.013,0.30318258,22.0,2.535708847,55.78559464,0.0,0.0,0.0,0.0,11.15711893,44.62847571,44.05575095,129.4855946,156.7823057,183.4855946,217.6,68.64932167,274.474608,,,
1980,Congo,13.855,0.779862865,10.805,12.678,2704.95806,802.541599,1917.287965,1504.426063,88.236,21.449,243.086722,0.154,-20.332,0.276,13.343,71.26,39.63292547,1.798,0.370512683,99.554,2.513445137,250.2235171,0.144129434,0.00185,0.0,0.122269185,8.728167265,241.5153576,134.324448,261.0285171,173.9573735,349.4086466,113.409,95.84090621,266.2474774,,,
1980,Afghanistan,3018.5,1.303231738,3933.805,,,,,,17.1,5.798,339.0643275,0.0,0.0,226.32,0.0,0.0,0.0,14.186,0.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3933.805,,3950.905,3036.4,,,,,
1980,Bangladesh,10817.98,1.36485104,14764.93125,0.375,20089.26908,3322.190692,1017.873537,249.1723194,2194.44,339.477,154.6986931,0.0,-1224.633,1040.586,376.984,14316.748,177.5742707,80.624,0.230197464,168.837,2.329270513,393.2670456,2.864116848,0.0,0.0,23.50960661,39.38080096,333.2407549,4.133269931,15158.1983,181.7075406,17355.50241,10986.817,1402.42787,212.7443268,,,
1980,India,104067.0,1.093014151,113746.7037,3.626,203969.5444,14180.06351,13588.93345,291.3605059,424.27,127.375,300.221557,710.568,-279.956,8227.881,4444.403,100505.335,143.5669494,700.059,0.232475599,1244.3,2.893100257,3599.88465,0.356850044,4.452140195,0.0,272.2754215,412.3036114,2910.980408,4.158192964,117346.5883,147.7251423,117771.2152,105311.3,25200.7383,217.6202339,,,
1980,Indonesia,11740.005,2.024595049,23768.756,9.88,80884.30057,22437.15302,33778.52727,536.296914,3533.96,861.354,243.7362053,37.475,-1738.836,1006.065,1669.069,23037.934,152.7511868,150.82,0.295934917,1792.979,2.704458254,4849.036856,11.36626831,467.2090266,0.0,157.1592062,707.9769405,3528.057959,23.39250736,28617.79286,176.1436942,32163.11912,13532.984,3824.38866,229.8145214,,,
1980,North Korea,1611.0,3.023680192,4871.14879,-1.891,,,,,510.0,97.0,190.1960784,227.0,150.0,1940.017,639.657,2720.787,157.8274262,17.239,0.248940833,64.0,3.138988313,200.895252,0.0,0.0,0.0,39.54176187,20.0895252,141.2639649,8.194440799,5072.044042,166.021867,5582.044042,1675.0,1248.923617,254.5899332,,,
1980,Nepal,2247.63,1.322034659,2971.44476,-2.32,2663.09549,498.8386148,307.3548376,177.0086733,56.415,11.406,202.1802712,9.563,-110.012,394.348,301.966,2233.09,148.4273845,15.045,0.208854264,64.83,1.122394347,72.76482553,0.0,0.0,0.0,10.72048936,9.306754852,52.73758131,3.505322786,3044.209586,151.9327073,3100.624586,2312.46,414.0683716,186.0383085,,,
1980,Pakistan,10584.5,1.465686766,15513.56158,8.526,31706.57267,11275.26147,2965.235748,393.9047206,613.1,105.898,172.7254934,1155.96,-1263.907,1434.9976,600.958,11726.129,145.6788665,80.493,0.244356955,55.881,2.829566175,158.1189874,0.698372178,10.17771155,0.0,9.285564304,11.13656824,128.2175155,1.592902681,15671.68057,147.2717692,16285.47894,10640.381,4042.91177,251.0674216,,,
1980,Philippines,6707.82,1.226761302,8228.894,5.149,52541.80077,13867.98499,13286.78694,1116.390463,1052.65,198.388,188.4653019,269.827,228.725,2364.407,650.616,6430.949,136.6426356,47.064,0.305344353,489.52,1.9519134,955.5006475,0.448856198,0.197252452,0.0,39.84123953,50.14456562,865.7669652,18.3955245,9184.394647,155.0381601,10237.4935,7197.34,2861.914776,259.3361358,,,
1980,Sri Lanka,867.782,1.682490211,1460.03472,5.847,8014.901164,4392.069939,2582.280751,531.3864061,883.668,188.742,213.5892666,1.405,-258.993,104.047,60.858,1946.739,129.0684214,15.083,0.438779153,69.878,4.257535442,297.5080616,6.112632377,0.0176,0.0,73.51876339,16.49677981,213.5875997,14.16081679,1757.542782,143.2292382,2647.323414,937.66,1251.633142,256.168896,,,
1980,Vietnam,5989.8,1.368595946,8197.616,-3.497,,,,,1159.69,236.153,203.634592,32.663,391.019,499.68,968.902,8336.187,154.3081095,54.023,0.251548729,986.8,1.68569258,1663.441437,0.0,0.0,0.0,809.4717367,83.17207187,770.7976289,14.26795307,9861.057437,168.5760626,11020.74744,6976.6,1344.054445,200.7285374,,,
1980,Cambodia,1541.0,0.808720954,1246.23899,,,,,,194.502,58.6,301.282249,0.0,-252.575,119.445,103.607,998.286,153.4408239,6.506,0.286079183,28.7,2.013518986,57.78799489,0.0,0.0,0.0,0.0,2.889399745,54.89859515,8.438148655,1304.026985,161.8789725,1498.528985,1569.7,83.91663145,183.2264465,,,
1980,Laos,760.36,0.961141683,730.81369,10.004,,,,,21.835,6.23,285.3217312,0.0,-7.782,120.84738,70.81,574.36,177.5455951,3.235,0.288557991,17.93,2.934504413,52.61566413,0.0,0.0,0.0,5.2863824,5.261566413,42.06771532,13.00393055,783.4293541,190.5495256,805.2643541,778.29,94.11102012,223.7265479,,,
1980,Mongolia,554.7,0.517036236,286.8,6.443,,,,,69.893,14.2,203.1676992,0.0,53.333,130.8,42.062,246.016,145.3136444,1.693,0.245876981,7.4,1.259288862,9.318737577,0.721157185,0.0,0.0,4.333827666,0.559124255,5.146942842,3.040131625,296.1187376,148.353776,366.7328948,562.1,219.2141547,311.369501,,,
1980,Yemen,851.0,1.016451234,865.0,,,,,,596.004,170.84,286.6423715,0.392,-79.406,120.33576,43.705,1212.135,152.5657646,7.945,0.244936825,11.094,3.002650817,33.31140817,1.270977184,0.0191,0.0,2.964960264,1.03755239,30.56076762,3.846540922,898.3114082,156.4123056,1495.586385,862.094,418.0550147,241.8071254,,,
1980,Armenia,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1980,Azerbaijan,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1980,Georgia,,,,,12475.83827,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1980,Kyrgyzstan,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1980,Tajikistan,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1980,Turkmenistan,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1980,Uzbekistan,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1980,Moldova,,,,,4620.246652,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1980,Bolivia,560.535,1.060049774,594.195,0.61,5598.583253,988.8183844,1100.052218,1045.877686,263.129,42.661,162.1296018,0.177,-8.701,282.5928,83.186,512.548,95.74967308,5.353,0.259784671,202.075,1.364996016,275.83157,0.204450536,0.0,0.0,72.43965655,26.34372434,177.2526396,33.11276661,870.02657,128.8624397,1133.360021,762.61,522.3687127,273.3217225,,,
1980,Colombia,1335.65,1.969705387,2630.837,4.429,66342.40947,7094.373301,6607.572817,2468.554771,1068.08,202.046,189.1674781,41.33,-273.853,930.41975,212.232,2259.907,84.08956279,26.875,0.2356782,364.4,2.616907613,953.6011343,0.00377,1.056545372,0.0,212.2147858,117.752842,622.5809677,23.16580345,3584.438134,107.2553662,4652.521905,1700.05,2050.788181,250.5432121,,,
1980,DomRep,150.747,2.126553497,320.57156,7.969,12539.51815,4797.197446,4402.33455,2164.224741,364.909,65.057,178.2828048,0.002,-0.068,201.5062,41.78,471.705,81.41266828,5.794,0.292797041,36.581,1.609403227,58.87357945,0.32559031,6.316803366,0.0,0.415186204,6.211982025,46.25519817,7.983292746,379.4451395,89.39596102,744.6797298,187.328,568.4087177,256.5409604,,,
1980,Ecuador,414.747,1.333973579,553.26154,4.9,20735.32071,6179.028536,3232.701115,2605.594459,387.2,84.326,217.7840909,0.006,-46.587,98.1204,153.59,649.697,81.64073888,7.958,0.263534899,59.777,2.486994058,148.6650438,0.0369,0.0,-0.0351,34.4838051,4.178082292,110.0397878,13.8275682,701.9265838,95.46830708,1089.163479,474.524,704.2975559,270.1817736,,,
1980,El Salvador,427.881,1.658753251,709.749,-8.625,10085.52388,1918.51187,1685.937144,2166.134855,144.332,35.157,243.5842363,20.806,-13.745,144.8778,43.878,635.408,136.4707904,4.656,0.248957713,2.043,3.199770742,6.537131626,4.388377606,0.0,0.0,0.0896,0.914919595,9.935902323,2.13399964,716.2861316,138.60479,865.0065092,429.924,272.98128,249.0005174,,,
1980,Guatemala,746.64,1.429901666,1067.62178,3.7,14356.89288,4847.914496,4806.282958,2040.490745,203.925,41.333,202.6872625,16.239,27.343,262.077,68.884,969.088,137.7328027,7.036,0.213211175,13.8,0.628138662,8.668313539,4.025426988,10.49553331,7.675602307,0.980771406,-6.292288203,7.509937224,1.067358901,1076.290094,138.8001616,1284.240521,760.44,282.8675058,234.1660709,,,
1980,Haiti,413.0,0.919628499,379.80657,7.345,,,,,197.235,49.684,251.9025528,0.0,-17.0,32.332,30.196,497.515,87.46747539,5.688,0.273330207,181.8,1.036940835,188.5158438,0.109332083,0.0,0.0,7.81724392,37.45717157,143.3507604,25.20231371,568.3224138,112.6697891,765.6667459,594.8,419.6631614,222.3271638,,,
1980,Honduras,420.711,1.103263166,464.15495,0.668,4388.880945,3791.641723,3125.649661,1209.724627,139.359,32.454,232.8805459,1.298,-24.649,91.24637,52.353,447.884,123.4520397,3.628,0.250816266,2.664,1.71758301,4.57564114,0.602460671,0.25457851,0.0,0.491599881,0.490596616,4.04165331,1.114016899,468.7305911,124.5660566,608.6920518,423.375,207.2528114,228.0663175,,,
1980,Jamaica,3.799,1.575798894,5.98646,-4.041,,,,,469.304,106.247,226.3927007,0.001,-69.365,154.989,30.881,231.521,108.5933396,2.132,0.297069665,18.399,3.448504278,63.44903021,0.942304977,1.443758571,0.0,3.987447282,6.004074994,52.95623258,24.83875825,69.43549021,133.4320978,539.6817952,22.198,202.4585187,320.7446492,,,
1980,Nicaragua,242.806,1.418700526,344.469,4.612,4446.664156,1360.742355,509.5581111,1371.580554,148.646,40.928,275.3387242,0.208,-43.843,53.497,58.588,347.626,107.2257866,3.242,0.247220405,1.836,2.375120225,4.360720733,3.089266187,0.00766,0.0,0.0618,0.803713538,6.576804447,2.028625678,348.8297207,109.2544122,500.5649869,244.642,192.005934,224.6205226,,,
1980,Peru,639.839,1.588542446,1016.41141,7.661,47428.14454,6291.079391,5530.236698,2743.57289,1615.61,360.043,222.8526687,2.913,63.572,778.83662,195.763,1769.522,102.3614277,17.287,0.357967115,311.363,2.667521414,830.56747,0.783232047,0.00107,0.0,101.5284945,182.1558618,547.6653435,31.68076262,1846.97888,134.0421903,3463.372112,951.202,1132.10019,242.432108,,,
1981,Algeria,2836.39,0.646057841,1832.472,3.0,52342.39952,27658.90744,19696.85984,2692.233285,2719.26,722.947,265.8616682,0.0,427.894,916.70136,280.364,3722.233,191.4531941,19.442,0.252367447,82.9,1.607988565,133.3022521,32.42063645,0.0,0.0,19.91224583,19.30232418,126.508268,6.506957517,1965.774252,197.9601516,4717.454889,2919.29,1268.983653,351.0955019,,,
1981,Egypt,2009.21,3.729844292,7494.04045,2.198,30174.43305,18065.23627,6138.970766,655.6096263,7199.0,1714.58,238.1691902,93.025,-191.971,2960.894,1116.832,10141.794,220.354025,46.025,0.241443062,73.583,4.513721656,332.1331806,12.06901434,24.56176126,0.0,31.4018432,34.42012292,255.1297449,5.543286146,7826.173631,225.8973111,15037.24264,2082.793,2619.18278,346.1157506,,,
1981,Morocco,4391.0,0.48368476,2123.85978,-2.765,24630.20104,6147.849435,3502.551514,1226.115145,2723.91,487.636,179.0205991,17.742,1166.353,825.10788,498.71,4671.612,232.5573477,20.088,0.263039197,28.512,3.683582021,105.0262906,6.485494441,7.220162918,0.0,23.14744934,10.98320167,70.16097109,3.492680759,2228.886071,236.0500284,4959.281565,4419.512,1078.848724,364.8069685,,,
1981,Tunisia,1298.8,0.971666153,1262.0,5.522,12138.13221,7196.277687,4706.08682,1831.341613,947.836,178.119,187.9217502,5.881,-123.0,637.01498,138.677,1307.6,197.2842486,6.628,0.248867657,9.0,3.733014862,33.59713376,6.116918153,0.702055662,0.0,2.418993631,3.967945931,32.62505669,4.922307889,1295.597134,202.2065565,2249.550052,1307.8,470.166932,351.4344093,,,
1981,Cameroon,964.842,0.847567312,817.76854,17.051,10185.69026,2110.736317,2145.23622,1086.010264,107.17,25.219,235.3177195,8.991,38.954,55.8946,140.454,834.702,88.99690799,9.379,0.324852945,395.7,1.448990264,573.3654475,0.024,0.00325,13.63570236,89.65226598,61.89358185,421.8403902,44.97711805,1391.133987,133.974026,1498.328027,1360.542,842.9569853,249.4625663,,,
1981,CAR,203.789,0.545063767,111.078,12.954,975.9533871,332.4072243,237.9711064,417.074097,18.933,5.819,307.3469603,0.0,-10.708,8.353,15.095,98.95,42.28632479,2.34,0.302319176,326.532,1.011443241,330.2685843,0.0317,0.0,0.0,4.870361932,11.08181173,314.3484564,134.3369472,441.3465843,176.623272,460.3113278,530.321,107.0345817,272.1341169,,,
1981,DRCongo,1144.0,0.751033042,859.1818,0.945,9736.03982,5095.316654,2910.761202,350.4567805,551.643,155.522,281.9250856,0.0,0.0,45.9715,0.0,0.0,0.0,27.781,0.0,2034.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,859.1818,,1410.8248,3178.4,,,,,
1981,Burundi,210.102,1.064578157,223.67,12.164,887.6636274,195.620609,81.16219679,208.5185876,28.711,5.705,198.7043294,0.327,0.0,8.877,73.03,170.112,39.96053559,4.257,0.2977352,158.1,2.052696826,324.5313682,0.0,0.0,0.0,3.572822402,48.60646237,272.9475538,64.1173488,548.2013682,104.0778844,576.9123682,368.202,537.5489733,235.1384401,,,
1981,Eritrea,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1981,Ethiopia,,,,,5612.742988,676.3471468,432.6632483,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
1981,Kenya,1427.63,1.55292973,2217.00907,4.1,9070.035621,1981.90594,1883.663101,536.6884983,149.105,31.505,211.2940545,6.137,299.85,132.13293,174.572,2352.536,139.2033136,16.9,0.30360765,143.4,2.583408926,370.46084,0.082,0.120228629,0.0,18.45934512,26.57174152,325.3914988,19.25393484,2587.46991,158.4572485,2736.656884,1571.03,1076.351414,265.9330973,,,
1981,Rwanda,259.0,1.097899305,284.35592,2.472,1468.226725,150.0013521,148.1716786,274.794446,15.32,7.162,467.4934726,0.066,-6.7,6.27585,60.118,236.261,44.21879094,5.343,0.294501202,215.086,2.44540223,525.9717841,0.0,0.00324,-49.57427082,9.503435986,75.33281845,441.1324669,82.56269266,810.3277041,126.7814836,825.6477041,474.086,655.885582,254.40485,,,
1981,Somalia,723.2,0.521579784,377.2065,,,,,,430.011,118.778,276.2208409,0.048,0.0,17.83,0.0,0.0,0.0,6.598,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,377.2065,,807.2175,726.95,,,,,
1981,Sudan,5400.934,0.759313852,4101.004,6.32,9516.26198,2423.207831,1355.004245,458.5929343,295.012,70.76,239.85465,258.643,-1207.649,174.347,310.388,2436.603,117.4209918,20.751,0.327596439,87.729,1.100442329,96.54070504,0.393115727,0.0,0.0,14.07354303,9.693251039,86.82779822,4.184270552,4197.544705,121.6052623,4492.949821,5488.663,1551.127808,241.2936898,,,
1981,Tanzania,2834.2,0.979606238,2776.4,1.212,,,,,266.097,75.135,282.3594404,4.715,-47.5,198.2793,580.624,2225.974,115.449095,19.281,0.220633735,639.625,2.23568746,1430.001591,0.0,0.485835485,0.0,23.95305733,283.6101048,1118.825728,58.02737038,4206.401591,173.4764653,4472.498591,3473.825,1067.544475,246.4058261,,,
1981,Uganda,746.0,1.554966488,1160.005,3.859,,,,,40.356,11.7,289.9197145,0.0,-99.571,140.9,336.3,624.668,47.87094797,13.049,0.354136135,685.0,2.331094648,1596.799834,0.0,0.0,0.0,268.3147842,258.5193787,1069.965671,81.99598978,2756.804834,129.8669377,2797.160834,1431.0,1660.559229,262.0435497,,,
1981,Angola,700.5,0.446352605,312.67,-4.4,,,,,288.403,89.48,310.2602955,0.0,95.714,27.012,80.584,611.486,77.37390864,7.903,0.322102944,363.5,1.200686354,436.4494898,1.55768984,0.0,0.0,12.91632807,14.16737591,410.9234756,51.99588456,749.1194898,129.3697932,1039.08018,1064.0,374.8112471,214.262735,,,
1981,Lesotho,206.76,0.830895725,171.796,3.079,566.0470827,1034.234097,59.2556046,420.8528496,105.28,15.94,151.4057751,0.0,-3.833,19.84358,37.361,268.211,199.4133829,1.345,0.219987429,1.2,3.299811439,3.959773727,0.538969202,0.0,0.0,0.0,0.449874293,4.048868636,3.010311254,175.7557737,202.4236942,281.5747429,207.96,54.18441977,274.8600434,,,
1981,Madagascar,1315.757,1.112592979,1463.902,-9.8,3249.039506,1482.292043,946.1312912,367.7880355,279.417,91.064,325.9071567,1.912,-4.764,290.81625,200.145,1277.715,144.6360652,8.834,0.253533972,411.625,1.420754179,584.8179389,0.0,1.264880985,0.0,107.3219444,122.5649138,375.5791409,42.51518462,2048.719939,187.1512498,2328.136939,1727.382,431.9209674,255.1250525,,,
1981,Malawi,1165.56,1.111654484,1295.7,-5.245,1360.967751,428.6416016,349.2999183,212.3525902,82.766,15.271,184.5081314,7.901,-50.05,117.776,128.237,1074.194,167.607115,6.409,0.213927347,93.0,1.32404926,123.1365812,0.0197,1.115631117,0.0,8.984948595,12.84205867,100.2136242,15.6363901,1418.836581,183.2435051,1501.622263,1258.56,398.8777544,259.2295113,,,
1981,Mozambique,1120.5,0.568519411,637.026,5.0,2623.103563,1650.156733,292.1038398,210.8265201,320.815,68.676,214.0672974,2.5,-0.2,33.019,54.183,884.973,71.12787333,12.442,0.361084889,885.5,1.514884654,1341.430361,0.0,0.0,0.0,142.556314,42.60801685,1156.26603,92.93248915,1978.456361,164.0603625,2299.271361,2006.0,272.0148174,220.5039169,,,
1981,Swaziland,58.822,1.668406379,98.139,14.641,823.2325317,772.4415584,540.4184605,1325.656251,55.162,9.972,180.7766216,0.0,-13.75,27.44316,66.601,90.323,145.4476651,0.621,0.291744603,7.863,1.281516833,10.07656686,0.0,0.0,0.0,0.525140286,0.920162479,8.631264092,13.89897599,108.2155669,159.346641,163.3775669,66.685,38.16115428,286.667596,,,
1981,Zambia,544.245,1.928998686,1049.84789,6.631,5082.508661,605.168928,723.8841247,851.6267864,250.389,42.623,170.2271266,0.0,-52.504,45.9468,82.644,1127.988,189.0060322,5.968,0.353485724,56.8,2.33064091,132.3804037,0.0951,0.0,0.0,0.187347434,7.330586946,124.957557,20.93792844,1182.228294,209.9439606,1432.712381,601.045,164.657874,270.6481538,,,
1981,Zimbabwe,1895.556,1.749487992,3316.25246,,5191.68725,1919.719875,1824.655836,685.7333576,28.472,6.529,229.3130093,244.71,-1078.75,408.56907,220.688,1374.268,181.5173689,7.571,0.333537582,19.821,1.198083282,23.74720874,0.0287,0.114403391,0.0,0.551337623,1.264107435,21.84604453,2.885489965,3339.999669,184.4028589,3368.500353,1915.377,393.3667068,281.6745172,,,
1981,Benin,553.152,0.648636378,358.79451,1.929,1831.720069,935.5126699,329.7125378,493.8582014,88.556,20.7,233.7503952,0.0,5.047,20.332,98.055,339.495,91.53275816,3.709,0.356038964,179.976,2.518445099,453.2596751,0.0712,0.712077927,0.0,139.7951387,51.46329596,261.3603703,70.46653285,812.0541851,161.999291,900.6813929,733.128,162.1357694,232.5480703,,,
1981,Burkina Faso,2202.721,0.569736249,1254.97,2.661,1750.406625,937.1969436,327.6423841,236.9256396,48.108,15.656,325.4344392,0.087,-177.635,36.61297,171.182,955.445,129.3239036,7.388,0.342028986,13.9,3.263301011,45.35988406,0.48533913,0.0,0.0,0.0,4.058173913,41.78704928,5.656070557,1300.329884,134.9799742,1348.923223,2216.621,328.4269062,192.0423562,,,
1981,Cape Verde,7.0,0.428571429,3.0,8.45,182.3678059,128.9253758,39.15279534,601.8739467,55.775,8.943,160.3406544,0.0,5.0,16.002,2.469,45.582,150.4356436,0.303,0.297062165,3.55,1.087833279,3.861808139,0.236164421,0.0,0.0,0.0356,0.36093053,3.701394571,12.21582367,6.861808139,162.6514672,62.87297256,10.55,21.22403908,261.9174922,,,
1981,Chad,556.0,0.695709712,386.8146,-10.805,1479.584794,1293.162139,567.7167853,317.7802392,30.123,7.71,255.9506025,0.0,145.0,22.0482,65.519,476.089,102.2527921,4.656,0.354345214,89.2,1.809464631,161.4042451,0.0,0.0,0.0,8.327112535,16.23786944,136.8392631,29.3898761,548.2188451,131.6426682,578.3418451,645.2,253.78304,198.0201166,,,
1981,Côte d'Ivoire,943.1,0.760057258,716.81,3.498,12563.91718,4415.842556,3761.349525,1413.9002,572.817,175.81,306.9217569,2.685,-72.661,110.105,152.729,1039.692,117.0033761,8.886,0.323877972,609.266,2.002995366,1220.356974,3.537719083,0.223151922,0.0,222.8685292,104.726266,896.0773942,100.8414803,1937.166974,217.8448564,2513.521694,1552.366,625.2899434,331.8809993,,,
1981,Gambia,67.7,1.135103397,76.8465,-9.523,281.9525132,373.7281414,147.7255573,431.7802652,42.369,11.377,268.5217966,0.0,-15.766,8.575,9.011,88.553,135.6094946,0.653,0.338752108,2.0,1.016256324,2.032512648,0.118563238,0.0,0.0,0.0,0.101625632,2.049450253,3.138514936,78.87901265,138.7480096,121.3665759,69.7,20.93255919,222.5104488,,,
1981,Ghana,843.0,0.821706999,692.699,5.181,4295.716859,228.667969,204.2988154,381.9773127,147.658,46.22,313.0206288,0.0,-64.488,200.668,158.929,437.889,38.93731104,11.246,0.347598554,460.0,2.483818365,1142.556448,0.00174,0.0,0.0,8.854377974,271.6767733,862.0270348,76.65187932,1835.255448,115.5891904,1982.915186,1303.0,702.4629423,193.3100674,,,
1981,Guinea,518.535,1.128872689,585.36,0.61,367.8775826,131.4007014,41.17702527,82.17055675,130.382,41.7,319.8294243,0.0,10.0,28.398,121.635,583.479,130.3281215,4.477,0.318629847,90.6,2.258192327,204.5922249,0.0,0.0,0.0,0.981379929,22.85754935,180.7532956,40.37375376,789.9522249,170.7018753,920.3342249,609.135,281.5955928,274.3923537,,,
1981,Guinea-Bissau,166.0,0.634698795,105.36,-0.498,,,,,46.919,15.42,328.6515058,0.0,-3.982,15.892,12.595,124.624,145.588785,0.856,0.310254498,6.5,1.90925845,12.41017993,0.201044915,0.0506,0.0,0.0,1.246912828,11.31374053,13.2169866,117.7701799,158.8057716,164.8902248,172.5,35.04710076,226.2423323,,,
1981,Liberia,210.0,0.854395238,179.423,,1170.521847,775.5867674,813.0597279,588.4976604,110.894,50.377,454.2806644,0.126,-1.02,12.075,22.009,264.761,133.1126194,1.989,0.296132119,50.2,2.041069986,102.4617133,0.277475796,0.0,0.0,0.0,1.376125959,101.3630631,50.96182159,281.8847133,184.074441,393.0561891,260.2,64.05782061,247.5846639,,,
1981,Mali,1428.593,0.806476428,1152.12658,-2.447,2364.682056,590.0069675,228.7215706,319.7676884,97.277,32.59,335.0226672,0.0,-128.627,181.0374,102.725,844.379,114.1824206,7.395,0.323681489,5.625,1.510628703,8.497286453,0.140154085,0.00453,-0.0324,0.0152,0.442796277,8.17489969,1.105463109,1160.623866,115.2878837,1258.041021,1434.218,298.7961603,175.5620319,,,
1981,Mauritania,141.779,0.385141664,54.605,,1149.861332,965.1363143,816.3880177,736.1468194,141.303,33.95,240.2638302,0.0,8.5,4.6761,9.115,190.722,122.1011524,1.562,0.261005064,2.38,0.701862358,1.670432411,1.122321776,0.0,0.0,0.0209,0.279275419,2.492598364,1.5957736,56.27543241,123.696926,198.7007542,144.159,140.9413141,253.6696571,,,
1981,Niger,4061.3,0.412440918,1675.0463,-0.178,2388.36303,864.6230423,576.9287739,395.5553213,141.436,57.968,409.8532198,40.0,-147.352,266.1905,175.209,1196.117,198.0982113,6.038,0.431128983,30.35,2.91065333,88.33832855,0.195732558,0.0,2.155644913,0.034490319,6.898494852,81.60107594,13.51458694,1763.384629,211.6127983,1905.016361,4091.65,448.9826876,300.8813945,,,
1981,Nigeria,4864.5,1.570510227,7639.747,20.838,49544.80922,29452.78876,19608.82954,638.4311276,2215.72,815.826,368.1990504,2.222,-45.714,1339.153,1111.328,7579.453,97.66832895,77.604,0.273133017,2229.6,2.036002307,4539.470743,0.0,0.0,0.0,1296.102203,1077.542528,2165.826012,27.90869043,12179.21774,125.5770194,14394.93774,7094.1,3931.002461,220.9422841,,,
